Names	total	elements
		CHEMBL3671565
		CHEMBL3623281
		CHEMBL4294211
		CHEMBL30973
		CHEMBL249496
		CHEMBL1945644
		CHEMBL1958023
		CHEMBL76602
		CHEMBL4443483
		CHEMBL3655336
		CHEMBL291313
		CHEMBL215365
		CHEMBL450622
		CHEMBL480348
		CHEMBL1090361
		CHEMBL3092323
		CHEMBL496388
		CHEMBL3968417
		CHEMBL5275712
		CHEMBL3760023
		CHEMBL3219127
		CHEMBL3815163
		CHEMBL4077228
		CHEMBL52015
		CHEMBL4860202
		CHEMBL40130
		CHEMBL3933568
		CHEMBL166255
		CHEMBL4289682
		CHEMBL277667
		CHEMBL4081860
		CHEMBL265629
		CHEMBL4289490
		CHEMBL2029426
		CHEMBL5187250
		CHEMBL2103842
		CHEMBL2335016
		CHEMBL5221067
		CHEMBL4748320
		CHEMBL153525
		CHEMBL4441921
		CHEMBL3622665
		CHEMBL3087206
		CHEMBL4750734
		CHEMBL1173251
		CHEMBL308048
		CHEMBL3954273
		CHEMBL3883534
		CHEMBL402113
		CHEMBL129509
		CHEMBL1203940
		CHEMBL3085376
		CHEMBL4064937
		CHEMBL195218
		CHEMBL4080934
		CHEMBL5273197
		CHEMBL1934625
		CHEMBL3699621
		CHEMBL373025
		CHEMBL5291481
		CHEMBL124533
		CHEMBL3676358
		CHEMBL5286092
		CHEMBL4099329
		CHEMBL3676376
		CHEMBL1202478
		CHEMBL3357639
		CHEMBL3604925
		CHEMBL116748
		CHEMBL4169489
		CHEMBL194349
		CHEMBL4858535
		CHEMBL202162
		CHEMBL3986103
		CHEMBL5201973
		CHEMBL308593
		CHEMBL171054
		CHEMBL307599
		CHEMBL1172951
		CHEMBL4203804
		CHEMBL2426277
		CHEMBL333454
		CHEMBL1934622
		CHEMBL3628907
		CHEMBL84143
		CHEMBL127367
		CHEMBL339684
		CHEMBL4745877
		CHEMBL3355882
		CHEMBL1683961
		CHEMBL5177090
		CHEMBL3234742
		CHEMBL379041
		CHEMBL5189778
		CHEMBL4588486
		CHEMBL4778894
		CHEMBL265367
		CHEMBL57300
		CHEMBL2420866
		CHEMBL3233789
		CHEMBL140
		CHEMBL442754
		CHEMBL4238771
		CHEMBL3941823
		CHEMBL1914664
		CHEMBL1230609
		CHEMBL4792062
		CHEMBL3622628
		CHEMBL257814
		CHEMBL3219507
		CHEMBL4547332
		CHEMBL499344
		CHEMBL69629
		CHEMBL1683973
		CHEMBL4076854
		CHEMBL246276
		CHEMBL7981
		CHEMBL207037
		CHEMBL1276179
		CHEMBL4856453
		CHEMBL3403517
		CHEMBL4547475
		CHEMBL3647418
		CHEMBL1821889
		CHEMBL66031
		CHEMBL3944027
		CHEMBL5202846
		CHEMBL5290095
		CHEMBL166358
		CHEMBL2325109
		CHEMBL2064372
		CHEMBL578044
		CHEMBL306029
		CHEMBL4228176
		CHEMBL4443413
		CHEMBL4288300
		CHEMBL2426281
		CHEMBL3663929
		CHEMBL5266896
		CHEMBL402293
		CHEMBL3676391
		CHEMBL175726
		CHEMBL3114688
		CHEMBL382041
		CHEMBL4746377
		CHEMBL53156
		CHEMBL5203385
		CHEMBL3663922
		CHEMBL92812
		CHEMBL3604936
		CHEMBL4129209
		CHEMBL3622674
		CHEMBL1095130
		CHEMBL4473768
		CHEMBL4164936
		CHEMBL5197952
		CHEMBL3647421
		CHEMBL4225863
		CHEMBL471058
		CHEMBL473427
		CHEMBL208144
		CHEMBL596059
		CHEMBL472746
		CHEMBL5199341
		CHEMBL4650319
		CHEMBL179607
		CHEMBL109372
		CHEMBL4563980
		CHEMBL4465558
		CHEMBL461967
		CHEMBL3085277
		CHEMBL3263966
		CHEMBL93423
		CHEMBL4746488
		CHEMBL103014
		CHEMBL4549542
		CHEMBL178488
		CHEMBL125568
		CHEMBL5199354
		CHEMBL4793453
		CHEMBL596957
		CHEMBL3965075
		CHEMBL3973435
		CHEMBL3087208
		CHEMBL380247
		CHEMBL3237936
		CHEMBL91
		CHEMBL202621
		CHEMBL231885
		CHEMBL401251
		CHEMBL4786797
		CHEMBL3237943
		CHEMBL4520341
		CHEMBL3092304
		CHEMBL3416603
		CHEMBL3805461
		CHEMBL2385984
		CHEMBL492199
		CHEMBL4069672
		CHEMBL4758842
		CHEMBL401713
		CHEMBL172449
		CHEMBL434828
		CHEMBL360754
		CHEMBL4086078
		CHEMBL2283252
		CHEMBL4088718
		CHEMBL1256432
		CHEMBL4863913
		CHEMBL2424664
		CHEMBL348146
		CHEMBL132169
		CHEMBL2087353
		CHEMBL3906200
		CHEMBL123523
		CHEMBL3739812
		CHEMBL5191674
		CHEMBL4208745
		CHEMBL3974571
		CHEMBL4241486
		CHEMBL604042
		CHEMBL4290869
		CHEMBL294475
		CHEMBL473748
		CHEMBL583218
		CHEMBL589503
		CHEMBL119982
		CHEMBL3944702
		CHEMBL4650323
		CHEMBL3671561
		CHEMBL598306
		CHEMBL144770
		CHEMBL171256
		CHEMBL57663
		CHEMBL2087356
		CHEMBL179923
		CHEMBL2283259
		CHEMBL124618
		CHEMBL3647422
		CHEMBL5084760
		CHEMBL3671523
		CHEMBL1080272
		CHEMBL464721
		CHEMBL3671542
		CHEMBL1088348
		CHEMBL4072392
		CHEMBL166154
		CHEMBL3734877
		CHEMBL366580
		CHEMBL3916141
		CHEMBL4083224
		CHEMBL3612580
		CHEMBL460743
		CHEMBL247024
		CHEMBL4646030
		CHEMBL247127
		CHEMBL3586185
		CHEMBL4086559
		CHEMBL3759317
		CHEMBL3951434
		CHEMBL186001
		CHEMBL4460706
		CHEMBL4796130
		CHEMBL3814211
		CHEMBL538757
		CHEMBL248222
		CHEMBL3952953
		CHEMBL4095447
		CHEMBL66879
		CHEMBL162719
		CHEMBL3233792
		CHEMBL143805
		CHEMBL2048796
		CHEMBL3360617
		CHEMBL926
		CHEMBL1914673
		CHEMBL138363
		CHEMBL5288249
		CHEMBL257873
		CHEMBL1203936
		CHEMBL4096329
		CHEMBL4088617
		CHEMBL377772
		CHEMBL3671524
		CHEMBL4218154
		CHEMBL4581316
		CHEMBL305246
		CHEMBL3893810
		CHEMBL109332
		CHEMBL3923650
		CHEMBL4581088
		CHEMBL363130
		CHEMBL598520
		CHEMBL4861346
		CHEMBL3740923
		CHEMBL3098318
		CHEMBL3916644
		CHEMBL403357
		CHEMBL2325102
		CHEMBL1173652
		CHEMBL419409
		CHEMBL2148046
		CHEMBL516365
		CHEMBL3758758
		CHEMBL1956891
		CHEMBL111222
		CHEMBL3219129
		CHEMBL599047
		CHEMBL4171764
		CHEMBL3900264
		CHEMBL4206312
		CHEMBL3335245
		CHEMBL452717
		CHEMBL5270938
		CHEMBL3357643
		CHEMBL3086103
		CHEMBL114496
		CHEMBL367754
		CHEMBL271617
		CHEMBL4097216
		CHEMBL4787483
		CHEMBL255871
		CHEMBL1828865
		CHEMBL1090364
		CHEMBL1821883
		CHEMBL4778248
		CHEMBL4438856
		CHEMBL271623
		CHEMBL3622644
		CHEMBL5193247
		CHEMBL1683952
		CHEMBL3951754
		CHEMBL3742060
		CHEMBL203219
		CHEMBL497803
		CHEMBL3806005
		CHEMBL3416597
		CHEMBL5268062
		CHEMBL25425
		CHEMBL2325091
		CHEMBL210660
		CHEMBL215171
		CHEMBL5286080
		CHEMBL56936
		CHEMBL2325093
		CHEMBL1817965
		CHEMBL4764993
		CHEMBL2437461
		CHEMBL1812374
		CHEMBL5203041
		CHEMBL3699618
		CHEMBL1077068
		CHEMBL77524
		CHEMBL3921129
		CHEMBL383444
		CHEMBL56142
		CHEMBL564829
		CHEMBL153843
		CHEMBL273789
		CHEMBL2021576
		CHEMBL3676388
		CHEMBL93544
		CHEMBL1272325
		CHEMBL3633143
		CHEMBL4278031
		CHEMBL247309
		CHEMBL179123
		CHEMBL5181237
		CHEMBL3787386
		CHEMBL5283216
		CHEMBL4087570
		CHEMBL422066
		CHEMBL592141
		CHEMBL53300
		CHEMBL4110614
		CHEMBL491083
		CHEMBL1947045
		CHEMBL160303
		CHEMBL4538707
		CHEMBL3680376
		CHEMBL2048798
		CHEMBL489308
		CHEMBL3613702
		CHEMBL293090
		CHEMBL3633934
		CHEMBL4849859
		CHEMBL428046
		CHEMBL3774396
		CHEMBL566350
		CHEMBL4290750
		CHEMBL380454
		CHEMBL2064400
		CHEMBL3219130
		CHEMBL5201110
		CHEMBL3416624
		CHEMBL3622636
		CHEMBL4283823
		CHEMBL4646415
		CHEMBL460732
		CHEMBL4075892
		CHEMBL3928176
		CHEMBL3409482
		CHEMBL256527
		CHEMBL4747958
		CHEMBL4448107
		CHEMBL3608432
		CHEMBL4759528
		CHEMBL4447036
		CHEMBL1093099
		CHEMBL3913778
		CHEMBL175558
		CHEMBL360979
		CHEMBL168550
		CHEMBL3753836
		CHEMBL4226907
		CHEMBL3234864
		CHEMBL4456494
		CHEMBL391321
		CHEMBL3798556
		CHEMBL3966129
		CHEMBL4126358
		CHEMBL1928311
		CHEMBL4799276
		CHEMBL4107879
		CHEMBL416307
		CHEMBL3775112
		CHEMBL355853
		CHEMBL1683962
		CHEMBL3805280
		CHEMBL4213082
		CHEMBL358494
		CHEMBL113863
		CHEMBL1173814
		CHEMBL3742128
		CHEMBL5174109
		CHEMBL360519
		CHEMBL2426288
		CHEMBL329161
		CHEMBL4786776
		CHEMBL4216265
		CHEMBL5289003
		CHEMBL5080676
		CHEMBL77595
		CHEMBL291514
		CHEMBL19978
		CHEMBL76985
		CHEMBL3133897
		CHEMBL4093954
		CHEMBL2441563
		CHEMBL4789312
		CHEMBL510357
		CHEMBL56236
		CHEMBL110577
		CHEMBL29641
		CHEMBL4440586
		CHEMBL5204970
		CHEMBL4853833
		CHEMBL257861
		CHEMBL385292
		CHEMBL194389
		CHEMBL4516232
		CHEMBL194337
		CHEMBL4850239
		CHEMBL1744349
		CHEMBL241918
		CHEMBL1172803
		CHEMBL460721
		CHEMBL3906546
		CHEMBL5183286
		CHEMBL4098500
		CHEMBL4462395
		CHEMBL4577883
		CHEMBL305660
		CHEMBL3912598
		CHEMBL3950296
		CHEMBL4062178
		CHEMBL5172236
		CHEMBL3818535
		CHEMBL498247
		CHEMBL2031305
		CHEMBL269889
		CHEMBL5198424
		CHEMBL4281367
		CHEMBL294034
		CHEMBL4439974
		CHEMBL3902295
		CHEMBL590714
		CHEMBL1928707
		CHEMBL5186362
		CHEMBL571809
		CHEMBL4095195
		CHEMBL3221557
		CHEMBL1271507
		CHEMBL4476791
		CHEMBL4751768
		CHEMBL103860
		CHEMBL3397276
		CHEMBL3930270
		CHEMBL4101719
		CHEMBL4225166
		CHEMBL194958
		CHEMBL3133911
		CHEMBL2032376
		CHEMBL69964
		CHEMBL542755
		CHEMBL246687
		CHEMBL1958039
		CHEMBL3806170
		CHEMBL4540070
		CHEMBL1830266
		CHEMBL508760
		CHEMBL3906473
		CHEMBL247101
		CHEMBL1917092
		CHEMBL3325476
		CHEMBL524820
		CHEMBL3818364
		CHEMBL2047241
		CHEMBL4747078
		CHEMBL3902576
		CHEMBL4072383
		CHEMBL1094808
		CHEMBL53898
		CHEMBL111365
		CHEMBL5284387
		CHEMBL258270
		CHEMBL4070404
		CHEMBL3416612
		CHEMBL2447950
		CHEMBL204330
		CHEMBL5272345
		CHEMBL2442320
		CHEMBL4060919
		CHEMBL3612578
		CHEMBL3945555
		CHEMBL3898480
		CHEMBL3983460
		CHEMBL591050
		CHEMBL1090351
		CHEMBL5181437
		CHEMBL2178350
		CHEMBL1172603
		CHEMBL5078816
		CHEMBL1929302
		CHEMBL289162
		CHEMBL94275
		CHEMBL3088224
		CHEMBL1821893
		CHEMBL56455
		CHEMBL1087368
		CHEMBL3699602
		CHEMBL3133909
		CHEMBL3787662
		CHEMBL247512
		CHEMBL250924
		CHEMBL3263961
		CHEMBL4207750
		CHEMBL3233770
		CHEMBL91811
		CHEMBL4868909
		CHEMBL3263378
		CHEMBL408399
		CHEMBL144760
		CHEMBL74432
		CHEMBL4448712
		CHEMBL3922182
		CHEMBL5201532
		CHEMBL3671559
		CHEMBL589830
		CHEMBL77803
		CHEMBL5173534
		CHEMBL408351
		CHEMBL1080812
		CHEMBL5208369
		CHEMBL3671550
		CHEMBL4443188
		CHEMBL4069070
		CHEMBL592481
		CHEMBL3967512
		CHEMBL5280531
		CHEMBL2029430
		CHEMBL5182231
		CHEMBL3905432
		CHEMBL5187021
		CHEMBL3655350
		CHEMBL4791596
		CHEMBL4570333
		CHEMBL338944
		CHEMBL3612571
		CHEMBL483321
		CHEMBL4065984
		CHEMBL4584413
		CHEMBL3798658
		CHEMBL3353406
		CHEMBL214863
		CHEMBL215716
		CHEMBL3425672
		CHEMBL4127317
		CHEMBL2408829
		CHEMBL4863294
		CHEMBL77782
		CHEMBL3707348
		CHEMBL31816
		CHEMBL4092990
		CHEMBL3355887
		CHEMBL1821866
		CHEMBL4241638
		CHEMBL243837
		CHEMBL4763315
		CHEMBL4791756
		CHEMBL3806248
		CHEMBL3934594
		CHEMBL4463012
		CHEMBL3087201
		CHEMBL460731
		CHEMBL215033
		CHEMBL594228
		CHEMBL3353412
		CHEMBL119708
		CHEMBL3416635
		CHEMBL4091569
		CHEMBL2029694
		CHEMBL4465103
		CHEMBL446250
		CHEMBL4851176
		CHEMBL1830278
		CHEMBL367792
		CHEMBL4448162
		CHEMBL2437483
		CHEMBL425074
		CHEMBL120667
		CHEMBL4064475
		CHEMBL4443805
		CHEMBL5069689
		CHEMBL4740573
		CHEMBL5195321
		CHEMBL3901943
		CHEMBL4225255
		CHEMBL1828877
		CHEMBL3040566
		CHEMBL3233779
		CHEMBL4519860
		CHEMBL2385960
		CHEMBL1928946
		CHEMBL3221550
		CHEMBL248044
		CHEMBL3622625
		CHEMBL592710
		CHEMBL3612596
		CHEMBL1958026
		CHEMBL461811
		CHEMBL3968039
		CHEMBL377250
		CHEMBL3676345
		CHEMBL122411
		CHEMBL1645466
		CHEMBL3758939
		CHEMBL3676377
		CHEMBL386998
		CHEMBL4798627
		CHEMBL3818970
		CHEMBL2335378
		CHEMBL2448065
		CHEMBL603968
		CHEMBL5185207
		CHEMBL1243345
		CHEMBL418203
		CHEMBL427671
		CHEMBL3655348
		CHEMBL89940
		CHEMBL5266785
		CHEMBL5194245
		CHEMBL1089524
		CHEMBL89723
		CHEMBL3655343
		CHEMBL3237937
		CHEMBL5288191
		CHEMBL1958036
		CHEMBL4062528
		CHEMBL4105530
		CHEMBL2048911
		CHEMBL3800448
		CHEMBL296168
		CHEMBL119033
		CHEMBL592153
		CHEMBL2348416
		CHEMBL1830269
		CHEMBL5196498
		CHEMBL4469866
		CHEMBL4128726
		CHEMBL203644
		CHEMBL2325089
		CHEMBL3814846
		CHEMBL3674152
		CHEMBL2064397
		CHEMBL3676370
		CHEMBL4744655
		CHEMBL5273791
		CHEMBL4454745
		CHEMBL505970
		CHEMBL2437477
		CHEMBL484109
		CHEMBL5201725
		CHEMBL4098587
		CHEMBL4755832
		CHEMBL3353401
		CHEMBL4071058
		CHEMBL1504817
		CHEMBL105053
		CHEMBL87084
		CHEMBL3233766
		CHEMBL438440
		CHEMBL379905
		CHEMBL2283253
		CHEMBL4582195
		CHEMBL171000
		CHEMBL5266649
		CHEMBL3622650
		CHEMBL2316154
		CHEMBL3740614
		CHEMBL45564
		CHEMBL3678946
		CHEMBL207687
		CHEMBL422292
		CHEMBL110035
		CHEMBL5193149
		CHEMBL4644480
		CHEMBL2348419
		CHEMBL5178180
		CHEMBL277430
		CHEMBL3671526
		CHEMBL1812561
		CHEMBL589259
		CHEMBL492077
		CHEMBL4473277
		CHEMBL2335019
		CHEMBL449114
		CHEMBL3353397
		CHEMBL4083467
		CHEMBL4090083
		CHEMBL5195904
		CHEMBL4227278
		CHEMBL279035
		CHEMBL128467
		CHEMBL56201
		CHEMBL5176561
		CHEMBL83837
		CHEMBL123045
		CHEMBL262276
		CHEMBL4646644
		CHEMBL77814
		CHEMBL3759369
		CHEMBL93537
		CHEMBL4226254
		CHEMBL432416
		CHEMBL3344213
		CHEMBL5282557
		CHEMBL249511
		CHEMBL4215703
		CHEMBL5180839
		CHEMBL4855850
		CHEMBL3921167
		CHEMBL271587
		CHEMBL4579429
		CHEMBL5083034
		CHEMBL2112370
		CHEMBL1630116
		CHEMBL4540303
		CHEMBL2335014
		CHEMBL245800
		CHEMBL251314
		CHEMBL4068254
		CHEMBL3754722
		CHEMBL3133896
		CHEMBL5266477
		CHEMBL3751976
		CHEMBL4530170
		CHEMBL3774578
		CHEMBL4751641
		CHEMBL3805893
		CHEMBL5205583
		CHEMBL247915
		CHEMBL4070640
		CHEMBL517127
		CHEMBL3133908
		CHEMBL3828021
		CHEMBL1928309
		CHEMBL367492
		CHEMBL473141
		CHEMBL215973
		CHEMBL4648271
		CHEMBL258282
		CHEMBL1830258
		CHEMBL4442035
		CHEMBL210444
		CHEMBL4102942
		CHEMBL1095445
		CHEMBL590525
		CHEMBL309765
		CHEMBL597569
		CHEMBL3085374
		CHEMBL4755444
		CHEMBL3954587
		CHEMBL5268143
		CHEMBL1348499
		CHEMBL3671517
		CHEMBL4096207
		CHEMBL5208416
		CHEMBL3671483
		CHEMBL5271106
		CHEMBL4211949
		CHEMBL3904778
		CHEMBL116423
		CHEMBL787
		CHEMBL246284
		CHEMBL3622630
		CHEMBL4228473
		CHEMBL378145
		CHEMBL171311
		CHEMBL5280953
		CHEMBL3946396
		CHEMBL521601
		CHEMBL4097245
		CHEMBL3741768
		CHEMBL3092321
		CHEMBL3759203
		CHEMBL4455321
		CHEMBL490780
		CHEMBL4463765
		CHEMBL1093815
		CHEMBL3961553
		CHEMBL4454929
		CHEMBL4440012
		CHEMBL505896
		CHEMBL2347965
		CHEMBL1173816
		CHEMBL3360604
		CHEMBL3087200
		CHEMBL2426279
		CHEMBL1277620
		CHEMBL3633929
		CHEMBL338935
		CHEMBL4077608
		CHEMBL3604940
		CHEMBL1095465
		CHEMBL14874
		CHEMBL330879
		CHEMBL205676
		CHEMBL118109
		CHEMBL2070192
		CHEMBL3676394
		CHEMBL101253
		CHEMBL4639739
		CHEMBL4091010
		CHEMBL5186794
		CHEMBL4790485
		CHEMBL543600
		CHEMBL210659
		CHEMBL545006
		CHEMBL3671494
		CHEMBL2047253
		CHEMBL7810
		CHEMBL2385993
		CHEMBL332882
		CHEMBL538814
		CHEMBL50027
		CHEMBL73820
		CHEMBL3753623
		CHEMBL3092313
		CHEMBL2048903
		CHEMBL3969628
		CHEMBL1254364
		CHEMBL500072
		CHEMBL137534
		CHEMBL4586581
		CHEMBL5285052
		CHEMBL3759649
		CHEMBL22978
		CHEMBL4064224
		CHEMBL113023
		CHEMBL402149
		CHEMBL1822062
		CHEMBL427315
		CHEMBL1688861
		CHEMBL3098326
		CHEMBL360211
		CHEMBL50344
		CHEMBL255135
		CHEMBL5268092
		CHEMBL3739771
		CHEMBL4449391
		CHEMBL5282118
		CHEMBL3671508
		CHEMBL514566
		CHEMBL4468034
		CHEMBL544640
		CHEMBL121709
		CHEMBL1914657
		CHEMBL515664
		CHEMBL5192572
		CHEMBL4463898
		CHEMBL3290142
		CHEMBL1958216
		CHEMBL3403512
		CHEMBL435902
		CHEMBL3676367
		CHEMBL3604915
		CHEMBL3355876
		CHEMBL5289358
		CHEMBL4090330
		CHEMBL4855312
		CHEMBL1645471
		CHEMBL3633141
		CHEMBL4077930
		CHEMBL3676361
		CHEMBL590875
		CHEMBL4285894
		CHEMBL3937373
		CHEMBL454384
		CHEMBL270921
		CHEMBL4473365
		CHEMBL4091966
		CHEMBL1945447
		CHEMBL4516916
		CHEMBL2425090
		CHEMBL102726
		CHEMBL377730
		CHEMBL109296
		CHEMBL386456
		CHEMBL461781
		CHEMBL4125940
		CHEMBL280757
		CHEMBL2347967
		CHEMBL1202477
		CHEMBL3699604
		CHEMBL4088135
		CHEMBL73710
		CHEMBL4092491
		CHEMBL1958220
		CHEMBL402339
		CHEMBL472943
		CHEMBL48614
		CHEMBL76929
		CHEMBL3098321
		CHEMBL272477
		CHEMBL380386
		CHEMBL589561
		CHEMBL28418
		CHEMBL5284972
		CHEMBL2437459
		CHEMBL35820
		CHEMBL1173398
		CHEMBL428534
		CHEMBL3622639
		CHEMBL1643971
		CHEMBL4081703
		CHEMBL1958027
		CHEMBL3823520
		CHEMBL3739586
		CHEMBL116547
		CHEMBL513208
		CHEMBL499345
		CHEMBL3979176
		CHEMBL4104717
		CHEMBL504117
		CHEMBL2336361
		CHEMBL3944572
		CHEMBL215191
		CHEMBL388286
		CHEMBL3237941
		CHEMBL1328065
		CHEMBL4087383
		CHEMBL3092301
		CHEMBL3678958
		CHEMBL170438
		CHEMBL4794073
		CHEMBL3747055
		CHEMBL3671487
		CHEMBL5196254
		CHEMBL3915202
		CHEMBL126062
		CHEMBL587723
		CHEMBL7866
		CHEMBL4519470
		CHEMBL307209
		CHEMBL145
		CHEMBL4445015
		CHEMBL399928
		CHEMBL4292715
		CHEMBL4075015
		CHEMBL436817
		CHEMBL118321
		CHEMBL4646281
		CHEMBL2347960
		CHEMBL4849721
		CHEMBL4873767
		CHEMBL25450
		CHEMBL3357648
		CHEMBL4872030
		CHEMBL499534
		CHEMBL1204261
		CHEMBL475600
		CHEMBL3633941
		CHEMBL2316157
		CHEMBL4878790
		CHEMBL419047
		CHEMBL3403510
		CHEMBL2070199
		CHEMBL3926558
		CHEMBL255656
		CHEMBL241990
		CHEMBL5271937
		CHEMBL3976571
		CHEMBL4789027
		CHEMBL601625
		CHEMBL77778
		CHEMBL206483
		CHEMBL474267
		CHEMBL5079081
		CHEMBL540082
		CHEMBL5089912
		CHEMBL1645474
		CHEMBL2031309
		CHEMBL485065
		CHEMBL4098072
		CHEMBL572028
		CHEMBL419650
		CHEMBL129825
		CHEMBL208292
		CHEMBL569880
		CHEMBL3237948
		CHEMBL4588202
		CHEMBL360662
		CHEMBL365606
		CHEMBL4439338
		CHEMBL4527443
		CHEMBL3098312
		CHEMBL4532034
		CHEMBL122245
		CHEMBL4276744
		CHEMBL3621220
		CHEMBL3962032
		CHEMBL1272061
		CHEMBL554
		CHEMBL479
		CHEMBL342792
		CHEMBL458997
		CHEMBL595142
		CHEMBL4540442
		CHEMBL4575697
		CHEMBL3775664
		CHEMBL5191510
		CHEMBL4166412
		CHEMBL3933539
		CHEMBL445572
		CHEMBL166093
		CHEMBL170996
		CHEMBL3233783
		CHEMBL3746421
		CHEMBL3671499
		CHEMBL204715
		CHEMBL600048
		CHEMBL4563873
		CHEMBL202970
		CHEMBL5095169
		CHEMBL3425660
		CHEMBL4787816
		CHEMBL3671502
		CHEMBL3759085
		CHEMBL421877
		CHEMBL337035
		CHEMBL75208
		CHEMBL5285503
		CHEMBL83559
		CHEMBL3921655
		CHEMBL2425737
		CHEMBL2441567
		CHEMBL92174
		CHEMBL4072410
		CHEMBL483232
		CHEMBL65848
		CHEMBL189779
		CHEMBL1173457
		CHEMBL5280555
		CHEMBL4741340
		CHEMBL4091276
		CHEMBL138940
		CHEMBL48650
		CHEMBL127041
		CHEMBL1204168
		CHEMBL5206400
		CHEMBL4060996
		CHEMBL498134
		CHEMBL2325095
		CHEMBL4209801
		CHEMBL257478
		CHEMBL4525168
		CHEMBL2333998
		CHEMBL256529
		CHEMBL3813746
		CHEMBL291986
		CHEMBL225929
		CHEMBL217090
		CHEMBL3741399
		CHEMBL1173665
		CHEMBL255438
		CHEMBL2408825
		CHEMBL3357641
		CHEMBL503253
		CHEMBL4635100
		CHEMBL2031302
		CHEMBL3950023
		CHEMBL3889694
		CHEMBL77243
		CHEMBL358092
		CHEMBL383246
		CHEMBL3814812
		CHEMBL3805508
		CHEMBL1272223
		CHEMBL5280471
		CHEMBL3622642
		CHEMBL4470120
		CHEMBL175556
		CHEMBL5281945
		CHEMBL80155
		CHEMBL3233771
		CHEMBL3088219
		CHEMBL3758875
		CHEMBL3680378
		CHEMBL91009
		CHEMBL4755651
		CHEMBL130208
		CHEMBL4866162
		CHEMBL3622651
		CHEMBL4437599
		CHEMBL5094288
		CHEMBL51265
		CHEMBL26641
		CHEMBL4100759
		CHEMBL3639752
		CHEMBL93783
		CHEMBL5283543
		CHEMBL420254
		CHEMBL2316152
		CHEMBL331307
		CHEMBL3416595
		CHEMBL281300
		CHEMBL589832
		CHEMBL117710
		CHEMBL341053
		CHEMBL4084208
		CHEMBL383965
		CHEMBL469997
		CHEMBL3890068
		CHEMBL4085902
		CHEMBL4176629
		CHEMBL5169346
		CHEMBL3403515
		CHEMBL1928887
		CHEMBL5207327
		CHEMBL4218447
		CHEMBL567197
		CHEMBL1683968
		CHEMBL4868965
		CHEMBL4744138
		CHEMBL3982014
		CHEMBL4166609
		CHEMBL4759650
		CHEMBL3344214
		CHEMBL5265881
		CHEMBL4557005
		CHEMBL4239716
		CHEMBL90013
		CHEMBL78257
		CHEMBL474142
		CHEMBL3758376
		CHEMBL1821894
		CHEMBL359629
		CHEMBL3416596
		CHEMBL305782
		CHEMBL144632
		CHEMBL5087610
		CHEMBL417941
		CHEMBL2385978
		CHEMBL3805039
		CHEMBL3937417
		CHEMBL93966
		CHEMBL3948661
		CHEMBL3234757
		CHEMBL5200991
		CHEMBL3977326
		CHEMBL4250191
		CHEMBL2087358
		CHEMBL3235202
		CHEMBL293889
		CHEMBL4751362
		CHEMBL4168254
		CHEMBL1945451
		CHEMBL5192223
		CHEMBL115895
		CHEMBL3416591
		CHEMBL56912
		CHEMBL2093928
		CHEMBL2018758
		CHEMBL250523
		CHEMBL326811
		CHEMBL270696
		CHEMBL5173075
		CHEMBL3739750
		CHEMBL5203543
		CHEMBL1173022
		CHEMBL136102
		CHEMBL565467
		CHEMBL4760328
		CHEMBL270501
		CHEMBL2385982
		CHEMBL4569755
		CHEMBL4072928
		CHEMBL1829273
		CHEMBL5270419
		CHEMBL3233795
		CHEMBL5282716
		CHEMBL3628818
		CHEMBL3751967
		CHEMBL328245
		CHEMBL1645467
		CHEMBL3671516
		CHEMBL1271618
		CHEMBL4101193
		CHEMBL428039
		CHEMBL122260
		CHEMBL4072299
		CHEMBL4098967
		CHEMBL4097862
		CHEMBL4514393
		CHEMBL3819120
		CHEMBL247710
		CHEMBL3092306
		CHEMBL2048793
		CHEMBL314146
		CHEMBL4212326
		CHEMBL3416447
		CHEMBL4515673
		CHEMBL1641996
		CHEMBL3954370
		CHEMBL3799428
		CHEMBL328977
		CHEMBL185327
		CHEMBL473351
		CHEMBL3759986
		CHEMBL437584
		CHEMBL113985
		CHEMBL355461
		CHEMBL5185287
		CHEMBL484108
		CHEMBL2437488
		CHEMBL4087709
		CHEMBL3921816
		CHEMBL450109
		CHEMBL77100
		CHEMBL1278149
		CHEMBL2437478
		CHEMBL2087355
		CHEMBL591897
		CHEMBL78249
		CHEMBL513418
		CHEMBL2437475
		CHEMBL257816
		CHEMBL1956886
		CHEMBL247709
		CHEMBL461114
		CHEMBL517130
		CHEMBL3671545
		CHEMBL3676378
		CHEMBL4084248
		CHEMBL4088760
		CHEMBL4849337
		CHEMBL3344221
		CHEMBL3671535
		CHEMBL3934461
		CHEMBL4104950
		CHEMBL5268388
		CHEMBL308134
		CHEMBL80164
		CHEMBL3092317
		CHEMBL438805
		CHEMBL81712
		CHEMBL3647417
		CHEMBL4873600
		CHEMBL2424807
		CHEMBL3355880
		CHEMBL4797515
		CHEMBL2385959
		CHEMBL234580
		CHEMBL490093
		CHEMBL1203939
		CHEMBL448730
		CHEMBL143160
		CHEMBL4778502
		CHEMBL4205469
		CHEMBL168533
		CHEMBL4534719
		CHEMBL100714
		CHEMBL372246
		CHEMBL173498
		CHEMBL5192184
		CHEMBL437197
		CHEMBL4747759
		CHEMBL3622658
		CHEMBL5290094
		CHEMBL3234749
		CHEMBL3746268
		CHEMBL4546553
		CHEMBL4649261
